sat_key,former_code,unique_code,description,pieces_per_package,number_of_pieces,accesories_kit,supplier,exterior_color_or_design,product_type,line,classification,main_material,resistance_main_material,design_type,impression,warehouse,rack,level,wholesale,retail,sat_unit_key,wholesale_unit,only_measure,outer_length,inner_length,price,child,parent,factor,average,stores_discount,retails_discount,discount_when_armed
24112500,5262,D5262V,Cubo contraencolado color liso verde 30x30x30,1,2,,Comercializadora de Cartón y Diseño,Verde,,alimentos y regalos,de línea,Contraencolado,,,,Corrugado,,,,,H87,,40 x 40 x 40,,,43.53,,,,,35,35,
24112500,5263,D5263A,Cubo contraencolado color liso azul 40x40x40,1,2,,Comercializadora de Cartón y Diseño,Azul ,,alimentos y regalos,de línea,Contraencolado,,,,Corrugado,,,,,H87,,9 x 9 x 9,,,71.55,,,,,35,35,
24112500,5263,D5263R,Cubo contraencolado color liso rojo 40x40x40,1,2,,Comercializadora de Cartón y Diseño,Rojo,,alimentos y regalos,de línea,Contraencolado,,,,Corrugado,,,,,H87,,9 x 9 x 9,,,71.55,,,,,35,35,
24112500,5263,D5263V,Cubo contraencolado color liso verde 40x40x40,1,2,,Comercializadora de Cartón y Diseño,Verde,,alimentos y regalos,de línea,Contraencolado,,,,Corrugado,,,,,H87,,9 x 9 x 9,,,71.55,,,,,35,35,
24112500,5264,5264,Caja vizcaino baby girl,1,2,,Comercializadora de Cartón y Diseño,Oso rosa,,alimentos y regalos,de línea,Sulfatado,18 PTS,,,Caple,,,,,H87,,33 x 23.5 x 7.5,,,21.98,,,,,35,35,
24112500,5265,5265,Caja vizcaino baby boy,1,2,,Comercializadora de Cartón y Diseño,Oso azul,,alimentos y regalos,de línea,Sulfatado,18 PTS,,,Caple,,,,,H87,,33 x 23.5 x 7.5,,,21.98,,,,,35,35,
24112500,5266,5266A,Lonchera be mine azul,1,1,,Comercializadora de Cartón y Diseño,Kraft/azul,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,16 x 8.5 x 10,,,5.6,,,,,35,35,
24112500,5266,5266R,Lonchera be mine rosa,1,1,,Comercializadora de Cartón y Diseño,Kraft/rosa,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,16 x 8.5 x 10,,,5.6,,,,,35,35,
24112500,5267,5267,Cubo tu,1,1,,Comercializadora de Cartón y Diseño,Kraft/negro,,alimentos y regalos,de línea,Liner,300grs,,,Caple,,,,,H87,,8.5 x 8.5 x 8.5,,,5.17,,,,,35,35,
24112500,5269,5269,Almohada corazon,1,1,,Comercializadora de Cartón y Diseño,Plata,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,, 26 x 24 x 6,,,8.19,,,,,35,35,
24112500,5269,5269K,Almohada kraft te amo,1,1,,Comercializadora de Cartón y Diseño,Kraft,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,, 26 x 24 x 6,,,8.19,,,,,35,35,
24112500,5270,5270,Caja vizcaino dude,1,2,,Comercializadora de Cartón y Diseño,Blanco/plata,,alimentos y regalos,de línea,Sulfatado,18 PTS,,,Caple,,,,,H87,,33 x 23.5 x 7.5,,,21.98,,,,,35,35,
24112500,5272,5272,Er 06 you & me,1,2,,Comercializadora de Cartón y Diseño,Rosa/blanco,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,25.5 x 20 x 6.5,,,12.07,,,,,35,35,
24112500,5273,5273A,Caja multiusos true love azul,1,1,,Comercializadora de Cartón y Diseño,Kraft/azul,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,27 x 14.5 x 20.5,,,16.81,,,,,35,35,
24112500,5273,5273R,Caja multiusos true love rosa,1,1,,Comercializadora de Cartón y Diseño,Kraft/rosa,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,27 x 14.5 x 20.5,,,16.81,,,,,35,35,
24112500,5274,5274,Caja vizcaino keep calm,1,2,,Comercializadora de Cartón y Diseño,Keep calm,,alimentos y regalos,de línea,Sulfatado,18 PTS,,,Caple,,,,,H87,,33 x 23.5 x 7.5,,,21.98,,,,,35,35,
24112500,5275,5275AM,Contenedor amarillo,1,1,,Comercializadora de Cartón y Diseño,Amarillo,,alimentos y regalos,de línea,Sulfatado,18 PTS,,,Caple,,,,,H87,,7.5 x 7.5 x 9,,,3.45,,,,,35,35,
24112500,5275,5275AZ,Contenedor azul,1,1,,Comercializadora de Cartón y Diseño,Azul,,alimentos y regalos,de línea,Sulfatado,18 PTS,,,Caple,,,,,H87,,7.5 x 7.5 x 9,,,3.45,,,,,35,35,
24112500,5275,5275BCO,Contenedor blanco,1,1,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Sulfatado,18 PTS,,,Caple,,,,,H87,,7.5 x 7.5 x 9,,,3.45,,,,,35,35,
24112500,5275,5275K,Contenedor kraft,1,1,,Comercializadora de Cartón y Diseño,Kraft ,,alimentos y regalos,de línea,Sulfatado,18 PTS,,,Caple,,,,,H87,,7.5 x 7.5 x 9,,,3.45,,,,,35,35,
24112500,5275,5275M,Contenedor morado,1,1,,Comercializadora de Cartón y Diseño,Morado,,alimentos y regalos,de línea,Sulfatado,18 PTS,,,Caple,,,,,H87,,7.5 x 7.5 x 9,,,3.45,,,,,35,35,
24112500,5275,5275N,Contenedor naranja,1,1,,Comercializadora de Cartón y Diseño,Naranja,,alimentos y regalos,de línea,Sulfatado,18 PTS,,,Caple,,,,,H87,,7.5 x 7.5 x 9,,,3.45,,,,,35,35,
24112500,5275,5275NGO,Contenedor negro,1,1,,Comercializadora de Cartón y Diseño,Negro,,alimentos y regalos,de línea,Sulfatado,18 PTS,,,Caple,,,,,H87,,7.5 x 7.5 x 9,,,3.45,,,,,35,35,
24112500,5275,5275ROJO,Contenedor rojo,1,1,,Comercializadora de Cartón y Diseño,Rosa,,alimentos y regalos,de línea,Sulfatado,18 PTS,,,Caple,,,,,H87,,7.5 x 7.5 x 9,,,3.45,,,,,35,35,
24112500,5275,5275ROSA,Contenedor rosa,1,1,,Comercializadora de Cartón y Diseño,Rojo,,alimentos y regalos,de línea,Sulfatado,18 PTS,,,Caple,,,,,H87,,7.5 x 7.5 x 9,,,3.45,,,,,35,35,
24112500,5275,5275V,Contenedor verde,1,1,,Comercializadora de Cartón y Diseño,Verde,,alimentos y regalos,de línea,Sulfatado,18 PTS,,,Caple,,,,,H87,,7.5 x 7.5 x 9,,,3.45,,,,,35,35,
24112500,5276,5276HB,Caja vizcaino happy birthday,1,2,,Comercializadora de Cartón y Diseño,Happy birthday,,alimentos y regalos,de línea,Sulfatado,18 PTS,,,Caple,,,,,H87,,33 x 23.5 x 7.5,,,21.98,,,,,35,35,
24112500,5277,5277,Caja lunares con corazon,1,1,,Comercializadora de Cartón y Diseño,Negro/rosa/blanco,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,16 x 11 x 14,,,11.21,,,,,35,35,
24112500,5278,5278,Caja tipo frack,1,1,,Comercializadora de Cartón y Diseño,Negro/blanco,,alimentos y regalos,de línea,Caple,14 PTS,,,Caple,,,,,H87,,7 x 2.5 x 11,,,5.17,,,,,35,35,
24112500,5279,5279,Caja tipo vestido de novia,1,1,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Sulfatado,14 PTS,,,Caple,,,,,H87,,7 x 2.5 x 11,,,5.17,,,,,35,35,
24112500,5280,5280,Bolsa franky,1,1,,Comercializadora de Cartón y Diseño,Cara de frankenstein,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,10 x 6 x 13,,,5.17,,,,,35,35,
24112500,5281,5281,Caja i love you,1,1,,Comercializadora de Cartón y Diseño,Rojo/blanco i love you,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,30 x 15 x 6,,,15.95,,,,,35,35,
24112500,5283,5283,Caja empaque corazon chica ,1,1,,Comercializadora de Cartón y Diseño,Kraft/corazon,,alimentos y regalos,de línea,Corrugado,26 ECT,,,Corrugado,,,,,H87,,19 x 15 x 15,,,15.09,,,,,35,35,
24112500,5284,5284,Caja empaque corazon mediana ,1,1,,Comercializadora de Cartón y Diseño,Kraft/corazon,,alimentos y regalos,de línea,Corrugado,26 ECT,,,Corrugado,,,,,H87,,25 x 16 x 16,,,19.83,,,,,35,35,
24112500,5285,5285,Caja empaque corazon grande ,1,1,,Comercializadora de Cartón y Diseño,Kraft/corazon,,alimentos y regalos,de línea,Corrugado,26 ECT,,,Corrugado,,,,,H87,,30 x 15 x 20,,,24.14,,,,,35,35,
24112500,5286,5286,Cubo surprise,1,1,,Comercializadora de Cartón y Diseño,Kraft/rojo,,alimentos y regalos,de línea,Caple,20 PTS,,,Caple,,,,,H87,,21 x 21 x 21,,,15.09,,,,,35,35,
24112500,5287,5287L,Caja muñeca  love kraft,1,2,,Comercializadora de Cartón y Diseño,Kraft/love,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,18 x 15.5 x 10,,,10.78,,,,,35,35,
24112500,5287,5287ROJA,Caja muñeca rayas roja ,1,2,,Comercializadora de Cartón y Diseño,Rayas rojo/blanco,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,18 x 15.5 x 10,,,10.78,,,,,35,35,
24112500,5287,5287ROSA,Caja muñeca rayas rosa ,1,2,,Comercializadora de Cartón y Diseño,Rayas rosa/blanco,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,18 x 15.5 x 10,,,10.78,,,,,35,35,
24112500,5288,5288ABC,Caja happy day abc ,1,1,,Comercializadora de Cartón y Diseño,Happy day abc,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,13.5 x 13.5 x 28,,,13.36,,,,,35,35,
24112500,5288,5288HD,Caja happy day  ,1,1,,Comercializadora de Cartón y Diseño,Rosa happy day,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,13.5 x 13.5 x 28,,,13.36,,,,,35,35,
24112500,5288,5288SK,Caja happy day surprise kraft,1,1,,Comercializadora de Cartón y Diseño,Kraft happy day surprise ,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,13.5 x 13.5 x 28,,,13.36,,,,,35,35,
24112500,5289,5289,Alcancia fantasma ,1,2,,Comercializadora de Cartón y Diseño,Blanco/negro fantasma,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,10 x 10 x 13 ,,,9.05,,,,,35,35,
24112500,5290,5290C,Lonchera calabaza,1,1,,Comercializadora de Cartón y Diseño,Naranja calabaza,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,16 x 9 x 10,,,6.03,,,,,35,35,
24112500,5290,5290V,Lonchera vampiro,1,1,,Comercializadora de Cartón y Diseño,Negro vampiro,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,16 x 9 x 10,,,6.03,,,,,35,35,
24112500,5291,5291,Caja vizcaino love,1,2,,Comercializadora de Cartón y Diseño,Rayas negro/blanco,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,33 x 23.5 x 7.5,,,21.98,,,,,35,35,
24112500,5292,5292,Lonchera siempre tu,1,1,,Comercializadora de Cartón y Diseño,Blanco/rojo corazones,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,16 x 9 x 10,,,6.03,,,,,35,35,
24112500,5293,5293,Caja yours tipo sobre chico,1,1,,Comercializadora de Cartón y Diseño,Blanco/rojo corazones,,alimentos y regalos,de línea,Sulfatado,18 PTS,,,Caple,,,,,H87,, 20 x 15 x 4,,,8.19,,,,,35,35,
24112500,5294,5294N,Caja corazon negro,1,1,,Comercializadora de Cartón y Diseño,Corazon blanco/negro,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,20.5 x 19.5 x 5,,,9.48,,,,,35,35,
24112500,5294,5294R,Caja corazon rojo,1,1,,Comercializadora de Cartón y Diseño,Corazon blanco/rojo,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,20.5 x 19.5 x 5,,,9.48,,,,,35,35,
24112500,5296,5296,Muñeca mini love,1,2,,Comercializadora de Cartón y Diseño,Blanco/rojo,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,9 x 9 x 9,,,5.17,,,,,35,35,
24112500,5297,5297,Cubo kraft corazon,1,1,,Comercializadora de Cartón y Diseño,Kraft/rojo,,alimentos y regalos,de línea,Caple,300grs,,,Caple,,,,,H87,,8.5 x 8.5 x 8.5,,,5.17,,,,,35,35,
24112500,5301,5301,Pastelera super,1,2,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Caple,22 ECT,,,Caple,,,,,H87,,39 x 39 x 12,,,22.41,,,,,35,35,
24112500,5302,5302,Pasteleragrande,1,2,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Caple,22 ECT,,,Caple,,,,,H87,,33 x 33 x 12,,,18.97,,,,,35,35,
24112500,5303,5303,Pastelera mediana,1,2,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Caple,22 ECT,,,Caple,,,,,H87,,30 x 30 x 12,,,18.1,,,,,35,35,
24112500,5304,5304,Pastelera chica ,1,1,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Caple,22 ECT,,,Caple,,,,,H87,,27 x 27 x 8,,,8.19,,,,,35,35,
24112500,5306,5306,Pastelera chica alta,1,2,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Caple,22 ECT,,,Caple,,,,,H87,,27 x 27 x 12,,,12.93,,,,,35,35,
24112500,5307,5307,Charola don bosco,1,1,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Sulfatado,22 ECT,,,Caple,,,,,H87,,41 x 11 x 3.5,,,3.88,,,,,35,35,
24112500,5308,5308,Caja tipo moka,1,2,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Caple,22 ECT,,,Caple,,,,,H87,,40 x 14 x 12,,,11.21,,,,,35,35,
24112500,5309,5309,Pastelera especial mini,1,2,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Caple,20 ECT,,,Caple,,,,,H87,,20 x 20 x 10,,,9.05,,,,,35,35,
24112500,5311,5311,Caja para papa grande,1,1,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Sulfatado,18 ECT,,,Caple,,,,,H87,,9 x 6 x 12,,,2.59,,,,,35,35,
24112500,5312,5312,Caja para papa chica,1,1,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Sulfatado,18 ECT,,,Caple,,,,,H87,,7 x 4 x 9.8,,,2.16,,,,,35,35,
24112500,5313,5313,Caja t/amohada para pay ,1,1,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Sulfatado,18 ECT,,,Caple,,,,,H87,,13 x 9 x 3.5,,,2.16,,,,,35,35,
24112500,5314,5314,Caja para hamburguesa,1,1,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Sulfatado,18 ECT,,,Caple,,,,,H87,,14 x 14 x 6.5,,,3.02,,,,,35,35,
24112500,5315,5315,Charola para rebanada de pizza,1,1,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Sulfatado,18 ECT,,,Caple,,,,,H87,,17 x 19 x 2,,,2.16,,,,,35,35,
24112500,5316,5316,Caja para rebanada de pizza,1,1,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Sulfatado,18 ECT,,,Caple,,,,,H87,,22.5 x 23.5 x 3.5,,,4.31,,,,,35,35,
24112500,5317,5317,Caja para sandwich,1,1,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Sulfatado,18 ECT,,,Caple,,,,,H87,,12 x 10 x 10,,,2.59,,,,,35,35,
24112500,5318,5318,Charola para hot dog,1,1,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Sulfatado,18 ECT,,,Caple,,,,,H87,,14.5 x 5.5 x 4,,,2.16,,,,,35,35,
24112500,5319,5319B,Cono para crepa bond,1,1,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Sulfatado,18 ECT,,,Caple,,,,,H87,,15.5 x 14,,,2.59,,,,,35,35,
24112500,5319,5319K,Cono para crepa kraft,1,1,,Comercializadora de Cartón y Diseño,Kraft,,alimentos y regalos,de línea,Sulfatado,18 ECT,,,Caple,,,,,H87,,15.5 x 14,,,2.59,,,,,35,35,
24112500,5320,5320,Caja para 4 cup cake con tambor c/vent,1,2,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Sulfatado,18 ECT,,,Caple,,,,,H87,,16 x 16 x 7,,,9.48,,,,,35,35,
24112500,5321,5321,Caja para 9 cup cake con tambor c/vent,1,2,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Sulfatado,18 ECT,,,Caple,,,,,H87,,24 x 24 x 10,,,15.09,,,,,35,35,
24112500,5322,5322,Caja para 6 cup cake con tambor c/vent,1,2,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Sulfatado,18 ECT,,,Caple,,,,,H87,,25 x 17 x 7.5,,,11.21,,,,,35,35,
24112500,5323,5323,Caja para 12 cup cake con tambor c/vent,1,3,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Sulfatado,18 ECT,,,Caple,,,,,H87,,34 x 25 x 7,,,18.97,,,,,35,35,
24112500,5324,5324,Caja para 1 cup cake con tambor c/vent,1,2,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Sulfatado,18 ECT,,,Caple,,,,,H87,,9 x 9 x 9,,,5.17,,,,,35,35,
24112500,5325,5325,Caja para 2 cup cake con tambor c/vent,1,2,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Sulfatado,18 ECT,,,Caple,,,,,H87,,17 x 9.5 x 8,,,6.47,,,,,35,35,
24112500,5326,5326A,Caja para 1 cup cake  azul c/ventana de acetato,1,2,,Comercializadora de Cartón y Diseño,Azul,,alimentos y regalos,de línea,Sulfatado,18 ECT,,,Caple,,,,,H87,,9 x 9 x 9,,,6.03,,,,,35,35,
24112500,5326,5326CH,Caja para 1 cup cake chocolate c/ventana de acetato,1,2,,Comercializadora de Cartón y Diseño,Chocolate,,alimentos y regalos,de línea,Sulfatado,18 ECT,,,Caple,,,,,H87,,9 x 9 x 9,,,6.03,,,,,35,35,
24112500,5326,5326R,Caja para 1 cup cake fiusha c/ventana de acetato,1,2,,Comercializadora de Cartón y Diseño,Fiusha,,alimentos y regalos,de línea,Sulfatado,18 ECT,,,Caple,,,,,H87,,9 x 9 x 9,,,6.03,,,,,35,35,
24112500,5326,5326VL,Caja para 1 cup cake verde limon c/ventana de acetato,1,2,,Comercializadora de Cartón y Diseño,Verde limon,,alimentos y regalos,de línea,Sulfatado,18 ECT,,,Caple,,,,,H87,,9 x 9 x 9,,,6.03,,,,,35,35,
24112500,5402,5402,Lonchera mex box  kraft ,1,1,,Comercializadora de Cartón y Diseño,Kraft,,empaque y embalaje,de línea,Corrugado,29 ECT,,,Corrugado,,,,,H87,,30 x 15 x 19,,,21.55,,,,,35,35,
24112500,5403,5403,Lonchera super ,1,1,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Caple,22 ECT,,,Caple,,,,,H87,,20 x 12.3 x 20.5,,,9.48,,,,,35,35,
24112500,5404,5404,Lonchera grande,1,1,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Caple,22 ECT,,,Caple,,,,,H87,,21.5 x 13 x 14,,,9.05,,,,,35,35,
24112500,5405,5405,Lonchera mediana,1,1,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Caple,22 ECT,,,Caple,,,,,H87,,17 x 12 x 14,,,7.33,,,,,35,35,
24112500,5406,5406,Lonchera chica ,1,1,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Caple,22 ECT,,,Caple,,,,,H87,,17.5 x 11 x 7.5,,,5.6,,,,,35,35,
24112500,5407,5407,Lonchera grande kraft impresa,1,1,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,21.5 x 13 x 14,,,15.52,,,,,35,35,
24112500,5408,5408B,Lonchera blanca con ventana ovalada c/acetato ,1,1,,Comercializadora de Cartón y Diseño,Blanco,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,16 x 7.5 x 9,,,6.03,,,,,35,35,
24112500,5408,5408K,Lonchera kraft con ventana ovalada c/acetato ,1,1,,Comercializadora de Cartón y Diseño,Kraft,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,16 x 7.5 x 9,,,6.03,,,,,35,35,
24112500,5410,5410AC,Dulcera grande azul claro,1,1,,Comercializadora de Cartón y Diseño,Azul claro,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,19.9 x 11 x 8.5,,,7.33,,,,,35,35,
24112500,5410,5410AF,Dulcera grande azul rey,1,1,,Comercializadora de Cartón y Diseño,Azul rey,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,19.9 x 11 x 8.5,,,7.33,,,,,35,35,
24112500,5410,5410AM,Dulcera grande amarilla D816,1,1,,Comercializadora de Cartón y Diseño,Amarillo,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,19.9 x 11 x 8.5,,,7.33,,,,,35,35,
24112500,5410,D5410M,Dulcera grande morado,1,1,,Comercializadora de Cartón y Diseño,Morado,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,19.9 x 11 x 8.5,,,7.33,,,,,35,35,
24112500,5410,5410N,Dulcera grande naranja,1,1,,Comercializadora de Cartón y Diseño,Naranja,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,19.9 x 11 x 8.5,,,7.33,,,,,35,35,
24112500,5410,5410R,Dulcera grande roja,1,1,,Comercializadora de Cartón y Diseño,Roja,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,19.9 x 11 x 8.5,,,7.33,,,,,35,35,
24112500,5410,D5410RL,Dulcera grande roja lisa,1,1,,Comercializadora de Cartón y Diseño,Roja lisa,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,19.9 x 11 x 8.5,,,7.33,,,,,35,35,
24112500,5410,5410ROSA,Dulcera grande rosa,1,1,,Comercializadora de Cartón y Diseño,Rosa,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,19.9 x 11 x 8.5,,,7.33,,,,,35,35,
24112500,5410,5410VF,Dulcera grande verde fuerte,1,1,,Comercializadora de Cartón y Diseño,Verde fuerte,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,19.9 x 11 x 8.5,,,7.33,,,,,35,35,
24112500,5410,5410VL,Dulcera grande verde limon,1,1,,Comercializadora de Cartón y Diseño,Verde limon,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,19.9 x 11 x 8.5,,,7.33,,,,,35,35,
24112500,5411,5411AC,Dulcera chica azul claro,1,1,,Comercializadora de Cartón y Diseño,Azul claro,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,10.5 x 8.5 x 7,,,4.31,,,,,35,35,
24112500,5411,5411AF,Dulcera chica azul rey ,1,1,,Comercializadora de Cartón y Diseño,Azul rey,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,10.5 x 8.5 x 7,,,4.31,,,,,35,35,
24112500,5411,5411AM,Dulcera chica amarilla,1,1,,Comercializadora de Cartón y Diseño,Amarillo,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,10.5 x 8.5 x 7,,,4.31,,,,,35,35,
24112500,5411,5411N,Dulcera chica naranja,1,1,,Comercializadora de Cartón y Diseño,Naranja,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,10.5 x 8.5 x 7,,,4.31,,,,,35,35,
24112500,5411,5411ROJO,Dulcera chica rojo,1,1,,Comercializadora de Cartón y Diseño,Rojo,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,10.5 x 8.5 x 7,,,4.31,,,,,35,35,
24112500,5411,5411ROSA,Dulcera chica rosa,1,1,,Comercializadora de Cartón y Diseño,Rosa,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,10.5 x 8.5 x 7,,,4.31,,,,,35,35,
24112500,5411,5411VF,Dulcera chica verde fuerte,1,1,,Comercializadora de Cartón y Diseño,Verde fuerte,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,10.5 x 8.5 x 7,,,4.31,,,,,35,35,
24112500,5411,5411VL,Dulcera chica verde limon,1,1,,Comercializadora de Cartón y Diseño,Verde limon,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,10.5 x 8.5 x 7,,,4.31,,,,,35,35,
24112500,5412,5412A,Dulcera chica lunares azul,1,1,,Comercializadora de Cartón y Diseño,Lunares azul,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,10.5 x 8.5 x 7,,,5.17,,,,,35,35,
24112500,5412,5412R,Dulcera chica lunares rosa,1,1,,Comercializadora de Cartón y Diseño,Lunares rosa,,alimentos y regalos,de línea,Caple,18 PTS,,,Caple,,,,,H87,,10.5 x 8.5 x 7,,,5.17,,,,,35,35,
24112500,5413,5413A,Dulcera lisa color azul,1,1,,Comercializadora de Cartón y Diseño,Lisa azul,,alimentos y regalos,de línea,Sulfatado,18 PTS,,,Caple,,,,,H87,,10 x 8.5 x 10,,,5.6,,,,,35,35,
24112500,5413,D5413AM,Dulcera lisa color amarilla,1,1,,Comercializadora de Cartón y Diseño,Lisa amarillo,,alimentos y regalos,de línea,Sulfatado,18 PTS,,,Caple,,,,,H87,,10 x 8.5 x 10,,,5.6,,,,,35,35,
24112500,5413,5413C,Dulcera conejo,1,1,,Comercializadora de Cartón y Diseño,Conejo,,alimentos y regalos,de línea,Sulfatado,18 PTS,,,Caple,,,,,H87,,10 x 8.5 x 10,,,5.6,,,,,35,35,
24112500,5413,D5413D,Dulcera lisa color dorada,1,1,,Comercializadora de Cartón y Diseño,Lisa dorado,,alimentos y regalos,de línea,Sulfatado,18 PTS,,,Caple,,,,,H87,,10 x 8.5 x 10,,,5.6,,,,,35,35,
24112500,5413,5413H,Dulcera halloween,1,1,,Comercializadora de Cartón y Diseño,Hallowen calabaza,,alimentos y regalos,de línea,Sulfatado,18 PTS,,,Caple,,,,,H87,,10 x 8.5 x 10,,,5.6,,,,,35,35,
24112500,5413,5413L,Dulcera lapices,1,1,,Comercializadora de Cartón y Diseño,Lapices,,alimentos y regalos,de línea,Sulfatado,18 PTS,,,Caple,,,,,H87,,10 x 8.5 x 10,,,5.6,,,,,35,35,
24112500,5413,5413M,Dulcera lisa color morada,1,1,,Comercializadora de Cartón y Diseño,Lisa morado,,alimentos y regalos,de línea,Sulfatado,18 PTS,,,Caple,,,,,H87,,10 x 8.5 x 10,,,5.6,,,,,35,35,
24112500,5413,D5413NA,Dulcera niño azul,1,1,,Comercializadora de Cartón y Diseño,Niño azul,,alimentos y regalos,de línea,Sulfatado,18 PTS,,,Caple,,,,,H87,,10 x 8.5 x 10,,,5.6,,,,,35,35,
